# Rime user dictionary
#@/db_name	rime_mint
#@/db_type	userdb
#@/rime_version	1.13.1
#@/tick	126941
#@/user_id	ca62f353-43e6-488d-90b6-9dde39353ca4
a 	啊	c=89 d=7.44404 t=126941
bù hǎo shǐ 	不好使	c=7 d=2.80051 t=126941
bù hǎo wán 	不好玩	c=2 d=1.65388 t=126941
bù hǎo yì sī 	不好意思	c=9 d=2.87807 t=126941
bù hǎo yì wǎn 	不好一碗	c=1 d=0.67368 t=126941
bù hǎo yòng 	不好用	c=1 d=0.57695 t=126941
bù hǎo zuò 	不好做	c=1 d=0.752014 t=126941
bù jiā 	不加	c=1 d=0.822835 t=126941
bù jiā mì 	不加密	c=2 d=0.729789 t=126941
bù jiē 	不接	c=3 d=1.3414 t=126941
bù jiě yā 	不解压	c=1 d=0.831104 t=126941
bù jì dé le 	不记得了	c=1 d=0.856415 t=126941
bù jí 	不急	c=3 d=2.12999 t=126941
bù jí lǐng dǎo 	部级领导	c=2 d=1.87603 t=126941
bù jú 	布局	c=1 d=0.995012 t=126941
bù jú xiàn yú 	不局限于	c=1 d=0.909373 t=126941
bù jǐn 	不仅	c=3 d=1.6521 t=126941
bù jǐn jǐn 	不仅仅	c=1 d=0.683861 t=126941
bù jǐn wǒ 	不仅我	c=1 d=0.489192 t=126941
bù jǔ bào 	不举报	c=0 d=0.0496585 t=126941
bù kāi 	不开	c=6 d=1.82611 t=126941
bù kāi fàng 	不开放	c=2 d=1.65917 t=126941
bù kāi wán xiào 	不开玩笑	c=1 d=0.467666 t=126941
bù kě 	不可	c=2 d=1.18827 t=126941
bù kě dá 	不可达	c=1 d=0.690734 t=126941
bù kě guān cè 	不可观测	c=1 d=0.640824 t=126941
bù kě jiē shòu 	不可接受	c=1 d=0.88692 t=126941
bù kě kòng 	不可控	c=1 d=0.960789 t=126941
bù kě néng 	不可能	c=3 d=1.46136 t=126941
bù kě róng rěn 	不可容忍	c=1 d=0.822835 t=126941
bù kě xiě 	不可写	c=1 d=0.900325 t=126941
bù kě xìn 	不可信	c=1 d=0.697676 t=126941
bù kě yòng 	不可用	c=4 d=2.25255 t=126941
bù kě yǐ 	不可以	c=1 d=0.806541 t=126941
bù kěn 	不肯	c=1 d=0.847894 t=126941
bù kǎo lǜ 	不考虑	c=5 d=1.88574 t=126941
bù le 	不了	c=0 d=0.0228779 t=126941
bù lián guàn 	不连贯	c=1 d=0.83527 t=126941
bù liǎo 	不了	c=4 d=1.85098 t=126941
bù liǎo jiě 	不了解	c=1 d=0.778801 t=126941
bù lěng 	不冷	c=1 d=0.472367 t=126941
bù miàn xiàng 	不面向	c=1 d=0.786628 t=126941
bù mén 	部门	c=6 d=2.20954 t=126941
bù méng 	不萌	c=1 d=0.941765 t=126941
bù míng 	不明	c=1 d=0.453845 t=126941
bù míng xiǎn 	不明显	c=1 d=0.847894 t=126941
bù mǎi 	不买	c=1 d=0.695667 t=126941
bù mǎi le 	不买了	c=1 d=0.523192 t=126941
bù mǎi le ma 	不买了吗	c=1 d=0.831104 t=126941
bù mǎn 	不满	c=1 d=0.97531 t=126941
bù mǎn zú 	不满足	c=1 d=0.212248 t=126941
bù néng 	不能	c=33 d=3.19098 t=126941
bù néng bō 	不能播	c=1 d=0.873716 t=126941
bù néng yǒu 	不能有	c=1 d=0.927743 t=126941
bù pái chú 	不排除	c=1 d=0.946485 t=126941
bù pǎo 	不跑	c=1 d=0.843665 t=126941
bù pǎo piān 	不跑偏	c=1 d=0.995012 t=126941
bù qiáng diào 	不强调	c=1 d=0.755784 t=126941
bù quē dōng xi 	不缺东西	c=1 d=0.99005 t=126941
bù qí xiào guǒ 	不其效果	c=1 d=0.843665 t=126941
bù qīng 	不清	c=2 d=1.32334 t=126941
bù qīng chu 	不清楚	c=4 d=2.10225 t=126941
bù qū fēn 	不区分	c=1 d=0.519442 t=126941
bù qǐ 	不起	c=1 d=0.878095 t=126941
bù qǐ zuò yòng 	不起作用	c=3 d=1.51228 t=126941
bù rán 	不然	c=21 d=3.5325 t=126941
bù rán ne 	不然呢	c=2 d=0.985112 t=126941
bù ráo mìng 	不饶命	c=1 d=0.722527 t=126941
bù rù 	步入	c=1 d=0.701173 t=126941
bù rú 	不如	c=13 d=4.27564 t=126941
bù rú qù 	不如去	c=1 d=0.38868 t=126941
bù rǎo mín 	不扰民	c=1 d=0.726149 t=126941
bù shuō le 	不说了	c=1 d=0.380983 t=126941
bù shān chú 	不删除	c=2 d=0.645838 t=126941
bù shū chū 	不输出	c=1 d=0.946485 t=126941
bù shǎo 	不少	c=4 d=1.59744 t=126941
bù shǎo qián 	不少钱	c=2 d=0.889004 t=126941
bù shǎo rén 	不少人	c=1 d=0.985112 t=126941
bù shǐ yòng 	不使用	c=2 d=1.6554 t=126941
bù shǔ 	部署	c=31 d=5.28848 t=126941
bù shǔ dào 	部署到	c=3 d=0.929078 t=126941
bù shǔ jiǎo běn 	部署脚本	c=1 d=0.918512 t=126941
bù shǔ shí 	部署时	c=2 d=1.05991 t=126941
bù shǔ wén dàng 	部署文档	c=2 d=1.43139 t=126941
bù shǔ xìn xī 	部署信息	c=1 d=0.231078 t=126941
bù shǔ yí fèn 	部署一份	c=1 d=0.650509 t=126941
bù shǔ yí tào 	部署一套	c=1 d=0.790571 t=126941
bù shǔ yú 	不属于	c=1 d=0.970446 t=126941
bù shǔ zài 	部署在	c=4 d=1.06952 t=126941
bù tián 	不填	c=1 d=0.496585 t=126941
bù tài fā dá 	不太发达	c=1 d=0.873716 t=126941
bù tí gōng 	不提供	c=1 d=0.45612 t=126941
bù tíng 	不停	c=1 d=0.826959 t=126941
bù tóng 	不同	c=95 d=5.94944 t=126941
bù tóng fēn fā 	不同分发	c=1 d=0.980199 t=126941
bù tóng lèi xíng 	不同类型	c=1 d=0.66365 t=126941
bù tóng píng tái 	不同平台	c=1 d=0.535261 t=126941
bù tóng qíng kuàng 	不同情况	c=1 d=0.88692 t=126941
bù tōng 	不通	c=2 d=1.0643 t=126941
bù tōng guò 	不通过	c=2 d=1.19934 t=126941
bù tōng yòng 	不通用	c=1 d=0.782705 t=126941
bù wán quán 	不完全	c=2 d=1.28938 t=126941
bù wán shàn 	不完善	c=2 d=1.23288 t=126941
bù wán zhěng 	不完整	c=1 d=0.479505 t=126941
bù wèi 	部位	c=2 d=0.818731 t=126941
bù wéi 	不为	c=3 d=1.41352 t=126941
bù wěn dìng 	不稳定	c=2 d=1.4322 t=126941
bù xié tiáo 	不协调	c=2 d=1.45841 t=126941
bù xiāo fèi 	不消费	c=1 d=0.965605 t=126941
bù xiě 	不写	c=5 d=1.94429 t=126941
bù xiū gǎi 	不修改	c=2 d=1.40028 t=126941
bù xiǎn shì 	不显示	c=1 d=0.985112 t=126941
bù xiǎng 	不想	c=5 d=1.61062 t=126941
bù xiǎng chī 	不想吃	c=1 d=0.995012 t=126941
bù xiǎng ràng 	不想让	c=1 d=0.66365 t=126941
bù xiǎng sī kǎo 	不想思考	c=1 d=0.798516 t=126941
bù xiǎng yòng 	不想用	c=2 d=1.17611 t=126941
bù xiǎng yòng tā 	不想用他	c=1 d=0.88692 t=126941
bù xiǎo 	不小	c=1 d=0.168638 t=126941
bù xiǎo xīn 	不小心	c=3 d=1.21869 t=126941
bù xíng 	不行	c=31 d=4.83476 t=126941
bù xíng le 	不行了	c=4 d=2.01481 t=126941
bù xù qiān 	不续签	c=1 d=0.955997 t=126941
bù xīng 	不兴	c=1 d=0.839457 t=126941
bù xū yào 	不需要	c=71 d=6.15585 t=126941
bù xū yào bǔ chōng 	不需要补充	c=1 d=0.965605 t=126941
bù xū yào shǒu dòng 	不需要手动	c=1 d=0.970446 t=126941
bù xǐ huan 	不喜欢	c=2 d=0.878095 t=126941
bù xǔ 	不许	c=3 d=1.4585 t=126941
bù xǔ chī 	不许吃	c=1 d=0.744532 t=126941
bù xǔ yòng 	不许用	c=1 d=0.726149 t=126941
bù yán gé 	不严格	c=5 d=1.46808 t=126941
bù yí dìng 	不一定	c=11 d=2.21534 t=126941
bù yí gòng 	不一共	c=1 d=0.606531 t=126941
bù yí yàng 	不一样	c=10 d=2.59471 t=126941
bù yíng 	不赢	c=1 d=0.946485 t=126941
bù yā suō 	不压缩	c=1 d=0.904837 t=126941
bù yī zhì 	不一致	c=9 d=2.77511 t=126941
bù yīng 	不应	c=1 d=0.609571 t=126941
bù yīng dāng 	不应当	c=1 d=0.17552 t=126941
bù yīng gāi 	不应该	c=10 d=2.65502 t=126941
bù yīng gāi shì 	不应该是	c=1 d=0.694197 t=126941
bù yǐ 	不以	c=1 d=0.763379 t=126941
bù yǐn cáng 	不隐藏	c=1 d=0.66365 t=126941
bù yǐn rù 	不引入	c=1 d=0.904837 t=126941
bù yǐng xiǎng 	不影响	c=6 d=1.81739 t=126941
bù yǔn xǔ 	不允许	c=7 d=2.1221 t=126941
bù zhà le 	不炸了	c=1 d=1 t=126941
bù zhòu 	步骤	c=33 d=4.49585 t=126941
bù zhē teng 	不折腾	c=2 d=0.893171 t=126941
bù zhēn shí 	不真实	c=2 d=1.33054 t=126941
bù zhī chí 	不支持	c=12 d=3.48409 t=126941
bù zhī dào 	不知道	c=40 d=4.05347 t=126941
bù zhī shēng 	不吱声	c=1 d=1 t=126941
bù zhǎn shì 	不展示	c=0 d=0.0941765 t=126941
bù zhǎn shì zhè ge 	不展示这个	c=1 d=0.946485 t=126941
bù zhǐ 	不止	c=5 d=2.17479 t=126941
bù zhǐ shì 	不只是	c=7 d=2.16688 t=126941
bù zhǔn 	不准	c=3 d=1.57038 t=126941
bù zú 	不足	c=11 d=3.10256 t=126941
bù zú yǐ 	不足以	c=1 d=0.557106 t=126941
bù zěn me 	不怎么	c=4 d=2.0646 t=126941
bù zǎ 	不咋	c=4 d=2.05449 t=126941
bù zǎ hǎo 	不咋好	c=0 d=0.0740818 t=126941
bù zǎ hǎo gǎo 	不咋好搞	c=1 d=0.744532 t=126941
bù zǎ kào pǔ 	不咋靠谱	c=1 d=0.83527 t=126941
bù zǒu 	不走	c=6 d=2.09999 t=126941
bù āi 	不挨	c=2 d=1.07256 t=126941
bù ān quán 	不安全	c=2 d=1.55057 t=126941
bú biàn 	不便	c=1 d=0.826959 t=126941
bú biàn 	不变	c=1 d=0.690734 t=126941
bú bào 	不报	c=1 d=0.755784 t=126941
bú bào lù 	不暴露	c=1 d=0.913931 t=126941
bú bèi 	不被	c=1 d=0.860708 t=126941
bú bì yào 	不必要	c=4 d=1.45933 t=126941
bú chà 	不差	c=1 d=1 t=126941
bú cuò 	不错	c=86 d=5.58311 t=126941
bú cuò bú cuò 	不错不错	c=1 d=0.806541 t=126941
bú diào 	不掉	c=2 d=1.36939 t=126941
bú duàn 	不断	c=2 d=1.21237 t=126941
bú duì 	不对	c=37 d=3.89792 t=126941
bú duì fù 	不对付	c=1 d=0.970446 t=126941
bú duì jìn 	不对劲	c=1 d=0.97531 t=126941
bú duì le 	不对了	c=1 d=0.960789 t=126941
bú duì wài 	不对外	c=1 d=0.666977 t=126941
bú dài 	不带	c=11 d=2.99805 t=126941
bú dào 	不到	c=1 d=0.548812 t=126941
bú dào dé 	不道德	c=1 d=0.414783 t=126941
bú dìng 	不定	c=1 d=0.697676 t=126941
bú dòng 	不动	c=1 d=0.955997 t=126941
bú dòng xīn 	不动心	c=1 d=0.937067 t=126941
bú guò 	不过	c=24 d=3.76785 t=126941
bú guò fēn 	不过分	c=1 d=0.514274 t=126941
bú gòu 	不够	c=16 d=2.68377 t=126941
bú gòu tǒng yī 	不够统一	c=1 d=0.585669 t=126941
bú gòu wěn dìng 	不够稳定	c=1 d=0.778801 t=126941
bú gòu yìng 	不够硬	c=0 d=0.067032 t=126941
bú huàn 	不换	c=1 d=0.895834 t=126941
bú huì 	不会	c=48 d=3.72983 t=126941
bú huì ba 	不会吧	c=1 d=0.794534 t=126941
bú huì bù 	不会不	c=1 d=0.790571 t=126941
bú huì cuò 	不会错	c=1 d=0.960789 t=126941
bú huì diào 	不会掉	c=1 d=0.759572 t=126941
bú huì huái yí 	不会怀疑	c=1 d=0.891366 t=126941
bú jiàn 	不见	c=1 d=0.571209 t=126941
bú jiào 	不叫	c=2 d=0.704688 t=126941
bú jiè 	不借	c=1 d=0.621885 t=126941
bú jiù 	不就	c=1 d=0.275271 t=126941
bú jiù xíng 	不就行	c=1 d=0.625002 t=126941
bú jiù xíng le 	不就行了	c=3 d=0.932394 t=126941
bú jiù zhè yàng 	不就这样	c=1 d=0.965605 t=126941
bú jì rù 	不计入	c=1 d=0.831104 t=126941
bú jì xù 	不继续	c=1 d=0.955997 t=126941
bú jù bèi 	不具备	c=1 d=0.955997 t=126941
bú kuì shì 	不愧是	c=2 d=1.82878 t=126941
bú kàn 	不看	c=1 d=0.878095 t=126941
bú lài 	不赖	c=1 d=1 t=126941
bú mài chū 	不卖出	c=1 d=0.571209 t=126941
bú nà shuì 	不纳税	c=1 d=0.782705 t=126941
bú nòng 	不弄	c=1 d=0.955997 t=126941
bú pèi 	不配	c=1 d=0.433874 t=126941
bú pò huài 	不破坏	c=1 d=0.429557 t=126941
bú què dìng 	不确定	c=6 d=1.89553 t=126941
bú qù 	不去	c=2 d=0.789527 t=126941
bú ràng 	不让	c=7 d=2.8249 t=126941
bú ràng nǐ 	不让你	c=1 d=0.467666 t=126941
bú ràng xuǎn 	不让选	c=1 d=0.822835 t=126941
bú ràng yòng 	不让用	c=1 d=0.932394 t=126941
bú shàng bān 	不上班	c=2 d=1.64569 t=126941
bú shè jí 	不涉及	c=6 d=4.24756 t=126941
bú shè jí dào 	不涉及到	c=1 d=0.683861 t=126941
bú shè jí zài 	不涉及在	c=1 d=0.529935 t=126941
bú shè mì 	不涉密	c=1 d=0.50409 t=126941
bú shì 	不是	c=155 d=7.98223 t=126941
bú shì 	不适	c=1 d=0.650509 t=126941
bú shì pèi 	不适配	c=1 d=0.951229 t=126941
bú shì shuō 	不是说	c=3 d=1.40033 t=126941
bú shì yòng 	不适用	c=1 d=0.527292 t=126941
bú suàn 	不算	c=6 d=3.16408 t=126941
bú suàn zài 	不算在	c=1 d=0.923116 t=126941
bú tuì chū 	不退出	c=1 d=0.591555 t=126941
bú tài 	不太	c=5 d=2.29408 t=126941
bú tài duì 	不太对	c=8 d=3.1654 t=126941
bú tài dé 	不太得	c=1 d=0.985112 t=126941
bú tài dǒng 	不太懂	c=1 d=0.937067 t=126941
bú tài fú hé 	不太符合	c=1 d=0.937067 t=126941
bú tài hé shì 	不太合适	c=1 d=0.579842 t=126941
bú tài hǎo kàn 	不太好看	c=2 d=0.852144 t=126941
bú tài liǎo jiě 	不太了解	c=1 d=0.687289 t=126941
bú tài lǐ jiě 	不太理解	c=1 d=0.529935 t=126941
bú tài mǎn yì 	不太满意	c=1 d=0.315058 t=126941
bú tài xié tiáo 	不太协调	c=1 d=0.965605 t=126941
bú tài xiǎng 	不太想	c=1 d=0.810608 t=126941
bú tài xíng 	不太行	c=9 d=2.25054 t=126941
bú wù zhèng yè 	不务正业	c=1 d=0.826959 t=126941
bú xià lái 	不下来	c=1 d=0.923116 t=126941
bú xiàn sù 	不限速	c=1 d=0.900325 t=126941
bú xiàn zhì 	不限制	c=2 d=1.85662 t=126941
bú xiàng 	不像	c=3 d=1.44754 t=126941
bú xiàng shì 	不像是	c=2 d=1.68641 t=126941
bú xiè lù 	不泄露	c=1 d=0.873716 t=126941
bú yuàn yì 	不愿意	c=1 d=0.447088 t=126941
bú yuàn yì gàn 	不愿意干	c=1 d=0.904837 t=126941
bú yuàn yì zuò 	不愿意做	c=1 d=0.551563 t=126941
bú yào 	不要	c=134 d=8.16862 t=126941
bú yào bǎ 	不要把	c=2 d=1.31616 t=126941
bú yào chū wèn tí 	不要出问题	c=1 d=0.600496 t=126941
bú yào chū xiàn 	不要出现	c=2 d=0.688904 t=126941
bú yào dú qǔ 	不要读取	c=1 d=0.856415 t=126941
bú yào gěi 	不要给	c=1 d=0.932394 t=126941
bú yào jiào 	不要叫	c=2 d=0.778801 t=126941
bú yào kū 	不要哭	c=1 d=0.249075 t=126941
bú yào miáo shù 	不要描述	c=1 d=0.927743 t=126941
bú yào nǐ 	不要你	c=1 d=0.404542 t=126941
bú yào pèng 	不要碰	c=2 d=1.10674 t=126941
bú yào qiú 	不要求	c=1 d=0.960789 t=126941
bú yào ràng 	不要让	c=1 d=0.941765 t=126941
bú yào shuō 	不要说	c=2 d=0.954762 t=126941
bú yào shè zhì 	不要设置	c=1 d=0.733447 t=126941
bú yào shān 	不要删	c=1 d=0.771052 t=126941
bú yào suí biàn diǎn 	不要随便点	c=1 d=0.995012 t=126941
bú yào tí dào 	不要提到	c=1 d=0.402524 t=126941
bú yào tú piàn 	不要图片	c=1 d=0.755784 t=126941
bú yào xiě 	不要写	c=5 d=1.94524 t=126941
bú yào xiě zài 	不要写在	c=1 d=0.647265 t=126941
bú yào xiǎn shì 	不要显示	c=1 d=0.418952 t=126941
bú yào yòng 	不要用	c=5 d=2.15081 t=126941
bú yào yǐ 	不要以	c=1 d=0.995012 t=126941
bú yào zhí jiē 	不要直接	c=1 d=0.873716 t=126941
bú yào zhí xíng 	不要执行	c=1 d=0.477114 t=126941
bú yào zhǎn shì 	不要展示	c=1 d=0.923116 t=126941
bú yào zuò 	不要做	c=1 d=0.600496 t=126941
bú yào zài 	不要再	c=6 d=2.57273 t=126941
bú yì 	不易	c=1 d=0.529935 t=126941
bú yòng 	不用	c=58 d=4.87894 t=126941
bú yòng bú dào 	不用不到	c=1 d=0.562705 t=126941
bú yòng dān xīn 	不用担心	c=3 d=1.92387 t=126941
bú yòng guǎn 	不用管	c=1 d=0.83527 t=126941
bú yòng kàn 	不用看	c=2 d=0.840002 t=126941
bú yòng kǎo lǜ 	不用考虑	c=1 d=0.752014 t=126941
bú yòng qù le 	不用去了	c=1 d=0.860708 t=126941
bú yòng shí 	不用时	c=1 d=0.970446 t=126941
bú yòng tí shì 	不用提示	c=1 d=0.351692 t=126941
bú yòng xiě 	不用写	c=1 d=0.847894 t=126941
bú yòng yào 	不用药	c=2 d=0.790571 t=126941
bú yòng zuò 	不用做	c=1 d=0.752014 t=126941
bú zhàn 	不占	c=1 d=0.763379 t=126941
bú zhèng cháng 	不正常	c=1 d=0.810584 t=126941
bú zhèng dāng 	不正当	c=1 d=0.767206 t=126941
bú zhèng guī 	不正规	c=1 d=0.865022 t=126941
bú zhì yú 	不至于	c=2 d=1.78353 t=126941
bú zhù 	不住	c=2 d=0.946968 t=126941
bú zhù yì 	不注意	c=1 d=0.839457 t=126941
bú zuò 	不做	c=10 d=2.05781 t=126941
bú zuò gōng 	不做工	c=1 d=0.644036 t=126941
bú zuò le 	不做了	c=1 d=0.831104 t=126941
bú zài 	不再	c=4 d=2.1051 t=126941
bú zài 	不在	c=13 d=3.4405 t=126941
bú zài xiǎn shì 	不再显示	c=1 d=0.923116 t=126941
bú zài xū yào 	不再需要	c=5 d=1.95944 t=126941
bú zài xū yào wǒ 	不在需要我	c=1 d=0.951229 t=126941
bú zì dòng 	不自动	c=1 d=0.909373 t=126941
bú ài 	不爱	c=0 d=0.0913931 t=126941
bú ài duì 	不爱对	c=1 d=0.918512 t=126941
bú àn zhào 	不按照	c=1 d=0.774916 t=126941
bā bǎo zhōu 	八宝粥	c=1 d=0.97531 t=126941
bā diǎn 	八点	c=1 d=0.386741 t=126941
bā fēn bǎo 	八分饱	c=1 d=0.965605 t=126941
bā guà 	八卦	c=0 d=0.0715338 t=126941
bā guà nà wǒ 	八卦那我	c=1 d=0.718924 t=126941
bā hā 	巴哈	c=0 d=0.0640824 t=126941
bā hā mù tè 	巴哈穆特	c=1 d=0.644036 t=126941
bā jiǔ diǎn 	八九点	c=0 d=0.0882497 t=126941
bā jiǔ diǎn le 	八九点了	c=1 d=0.88692 t=126941
bā jí 	八级	c=1 d=0.847894 t=126941
bā shì 	巴士	c=2 d=1.39154 t=126941
bā tiān 	八天	c=1 d=0.657047 t=126941
bā xià lái 	扒下来	c=0 d=0.0506617 t=126941
bā xià lái le 	扒下来了	c=1 d=0.509156 t=126941
bā zhāng 	八张	c=0 d=0.0856415 t=126941
bā zhāng kǎ 	八张卡	c=1 d=0.860708 t=126941
bān 	搬	c=1 d=0.557106 t=126941
bān 	班	c=1 d=0.970446 t=126941
bān 	般	c=2 d=1.64947 t=126941
bān jiā 	搬家	c=3 d=1.07328 t=126941
bān wán 	搬完	c=2 d=1.40236 t=126941
bān wǎ gōng 	搬瓦工	c=6 d=4.98403 t=126941
bān zǒu 	搬走	c=3 d=1.52098 t=126941
bāng 	帮	c=3 d=1.49959 t=126941
bāng dào 	帮到	c=1 d=0.511709 t=126941
bāng kàn yí xià 	帮看一下	c=1 d=0.554327 t=126941
bāng máng 	帮忙	c=7 d=1.69976 t=126941
bāng nǐ 	帮你	c=1 d=0.995012 t=126941
bāng nǐ ná 	帮你拿	c=0 d=0.0737123 t=126941
bāng nǐ xuǎn 	帮你选	c=1 d=0.839457 t=126941
bāng wǒ 	帮我	c=386 d=15.1277 t=126941
bāng wǒ biān xiě 	帮我编写	c=1 d=0.909373 t=126941
bāng wǒ bǎ 	帮我把	c=1 d=0.810584 t=126941
bāng wǒ bǔ chōng 	帮我补充	c=1 d=0.97531 t=126941
bāng wǒ gāi 	帮我该	c=2 d=1.58808 t=126941
bāng wǒ gǎi 	帮我改	c=2 d=1.04054 t=126941
bāng wǒ jiā shàng 	帮我加上	c=1 d=0.932394 t=126941
bāng wǒ jiě yā 	帮我解压	c=1 d=0.657047 t=126941
bāng wǒ jiǎn chá 	帮我检查	c=8 d=1.72123 t=126941
bāng wǒ jiǎn chá yí xià 	帮我检查一下	c=7 d=2.27059 t=126941
bāng wǒ jiǎn suǒ 	帮我检索	c=1 d=0.83527 t=126941
bāng wǒ jiǎn suǒ yí xià 	帮我检索一下	c=2 d=1.29367 t=126941
bāng wǒ kàn 	帮我看	c=1 d=0.927743 t=126941
bāng wǒ kàn kàn 	帮我看看	c=21 d=3.31832 t=126941
bāng wǒ kàn yí xià 	帮我看一下	c=3 d=1.50128 t=126941
bāng wǒ píng gū 	帮我评估	c=3 d=1.52343 t=126941
bāng wǒ píng gū yí xià 	帮我评估一下	c=6 d=2.13622 t=126941
bāng wǒ pǎo 	帮我跑	c=1 d=0.66034 t=126941
bāng wǒ qù diào 	帮我去掉	c=1 d=0.609571 t=126941
bāng wǒ xiě 	帮我写	c=2 d=1.17743 t=126941
bāng wǒ xiě yí gè 	帮我写一个	c=6 d=2.74375 t=126941
bāng wǒ xiū fù 	帮我修复	c=1 d=1 t=126941
bāng wǒ xiū gǎi 	帮我修改	c=10 d=3.95944 t=126941
bāng wǒ xiū gǎi yí xià 	帮我修改一下	c=1 d=0.615697 t=126941
bāng wǒ xiū zhèng 	帮我修正	c=1 d=0.524663 t=126941
bāng wǒ xiǎng xiǎng 	帮我想想	c=4 d=1.42168 t=126941
bāng wǒ yòng 	帮我用	c=2 d=1.72358 t=126941
bāng wǒ yōu huà 	帮我优化	c=1 d=0.818731 t=126941
bāng wǒ zhì zuò yí gè 	帮我制作一个	c=1 d=0.810584 t=126941
bāng wǒ zhí xíng 	帮我执行	c=1 d=1 t=126941
bāng wǒ zhǎo 	帮我找	c=3 d=2.21998 t=126941
bāng wǒ zhǎo yì xiē 	帮我找一些	c=1 d=0.852144 t=126941
bāng wǒ zhǎo yí gè 	帮我找一个	c=3 d=1.79467 t=126941
bāng wǒ zuò 	帮我做	c=1 d=0.600496 t=126941
bāng wǒ zài 	帮我在	c=1 d=0.810584 t=126941
bāng zhù 	帮助	c=4 d=1.86663 t=126941
bāng zhù wǒ 	帮助我	c=11 d=2.87104 t=126941
bāo 	包	c=65 d=6.88128 t=126941
bāo guǎn lǐ qì 	包管理器	c=1 d=0.650509 t=126941
bāo guǒ 	包裹	c=7 d=2.61574 t=126941
bāo guǒ qǐ lái 	包裹起来	c=1 d=0.265803 t=126941
bāo hán 	包含	c=61 d=3.64665 t=126941
bāo hán fú hào biǎo 	包含符号表	c=1 d=0.26982 t=126941
bāo hán le 	包含了	c=1 d=0.822835 t=126941
bāo hán xìng míng 	包含姓名	c=1 d=0.474734 t=126941
bāo hán yì xiē 	包含一些	c=1 d=0.449329 t=126941
bāo hán yǐ xià nèi róng 	包含以下内容	c=1 d=0.752014 t=126941
bāo kuò 	包括	c=78 d=4.48062 t=126941
bāo kuī ó 	包亏哦	c=1 d=0.45612 t=126941
bāo lǐ 	包里	c=1 d=0.687289 t=126941
bāo mó jiǎo 	包磨脚	c=1 d=0.882497 t=126941
bāo yì céng 	包一层	c=1 d=0.843665 t=126941
bāo zhuāng chéng 	包装成	c=1 d=0.157237 t=126941
bēi bāo 	背包	c=1 d=0.722527 t=126941
bēng 	崩	c=2 d=1.67749 t=126941
bēng huài 	崩坏	c=5 d=1.47939 t=126941
bēng huài xīng qióng tiě dào 	崩坏星穹铁道	c=1 d=0.205975 t=126941
bēng kuì 	崩溃	c=1 d=0.995012 t=126941
bēng le 	崩了	c=1 d=0.729789 t=126941
bēng tiě 	崩铁	c=5 d=2.99237 t=126941
běi 	北	c=2 d=1.46099 t=126941
běi dǒu 	北斗	c=3 d=2.51846 t=126941
běi fāng 	北方	c=2 d=1.73013 t=126941
běi hǎi 	北海	c=1 d=0.650509 t=126941
běi jīng 	北京	c=32 d=8.90359 t=126941
běi jīng nán 	北京南	c=1 d=0.847894 t=126941
běi jīng shì 	北京市	c=1 d=0.763379 t=126941
běi měi 	北美	c=1 d=0.631284 t=126941
běi wù 	北坞	c=5 d=3.00026 t=126941
běi wù jiā yuán 	北坞嘉园	c=2 d=1.12061 t=126941
běn 	本	c=2 d=1.59212 t=126941
běn cì 	本次	c=1 d=0.763379 t=126941
běn dì 	本地	c=110 d=8.06716 t=126941
běn dì bǎn 	本地版	c=1 d=0.744532 t=126941
běn dì cè shì 	本地测试	c=1 d=0.460704 t=126941
běn dì gòu jiàn 	本地构建	c=1 d=0.612626 t=126941
běn dì huà 	本地化	c=1 d=0.995012 t=126941
běn dì rén 	本地人	c=1 d=0.687289 t=126941
běn dì tí quán 	本地提权	c=3 d=1.48432 t=126941
běn guǎn 	本馆	c=1 d=0.873716 t=126941
běn jiē duàn 	本阶段	c=1 d=0.588605 t=126941
běn jī 	本机	c=46 d=4.906 t=126941
běn jī shàng 	本机上	c=2 d=1.18352 t=126941
běn kē 	本科	c=3 d=1.69619 t=126941
běn kē xiàn 	本科线	c=1 d=0.913931 t=126941
běn lái 	本来	c=12 d=3.65335 t=126941
běn lái jiù shì 	本来就是	c=1 d=0.357007 t=126941
běn lái yǐ wéi 	本来以为	c=1 d=0.932394 t=126941
běn mù lù 	本目录	c=1 d=0.951229 t=126941
běn qī 	本期	c=1 d=0.453845 t=126941
běn rén 	本人	c=4 d=2.22621 t=126941
běn shēn 	本身	c=70 d=5.39986 t=126941
běn tǐ 	本体	c=5 d=1.22859 t=126941
běn wén jiàn 	本文件	c=2 d=1.35443 t=126941
běn xiàng mù 	本项目	c=1 d=0.594521 t=126941
běn xì tǒng 	本系统	c=1 d=0.985112 t=126941
běn zhì 	本质	c=1 d=0.66365 t=126941
běn zhì shàng 	本质上	c=2 d=0.944956 t=126941
bīn 	宾	c=2 d=0.722318 t=126941
bīn méi yǒu 	宾没有	c=1 d=0.71177 t=126941
bīng 	冰	c=1 d=0.733447 t=126941
bīng lù 	冰露	c=1 d=0.67368 t=126941
bīng shā 	冰沙	c=1 d=0.755784 t=126941
bīng xiāng 	冰箱	c=1 d=0.748264 t=126941
bō 	波	c=3 d=1.04815 t=126941
bō bù liǎo 	播不了	c=1 d=0.980199 t=126941
bō cháng 	波长	c=5 d=2.42046 t=126941
bō duàn 	波段	c=1 d=0.694197 t=126941
bō fàng 	播放	c=36 d=10.2311 t=126941
